language	gold_label	sentence1	sentence2	promptID	pairID	genre	source_dataset
en	entailment	Corbacho must know, but it is just crude statistical makeup.	Corbacho knows that the data is made to look better.	322_esxnli	964_esxnli	economy	esxnli
en	entailment	I was sure they would make up the figure to leave it just below 100,000.	The figure fell below 100,000.	215_esxnli	643_esxnli	economy	esxnli
en	contradiction	But the worst thing is that, while destroying the industrial fabric leads to streamlining and revitalization, destroying the industrial fabric, infrastructures and modes of transportation is in no way helpful in terms of the use of energy resources.	Destroying industrial tissue damages the economy	198_esxnli	594_esxnli	economy	esxnli
en	entailment	Refunding your own little savings, so that the money eaters who are supposed to provide 20% must deflate their absolutely unreal megataxes regarding most salaries.	The taxes are not real in relation to the salaries.	180_esxnli	540_esxnli	economy	esxnli
en	entailment	The actress has also decided to recount her fight against cancer in a two-hour documentary that will be broadcast by the American television network, NCB, on Friday, May 15.	The actress has had cancer.	820_esxnli	2459_esxnli	celebrity	esxnli
en	contradiction	Not speaking clearly like this is manipulating.	Speaking clearly is how you manipulate.	175_esxnli	525_esxnli	economy	esxnli
en	entailment	Welcome back to the great Kimi Circus. F1 needs great pilots, like Kimi. It can be really fast, and just with a bit of performance from Lotus Kimi will be there giving its best.	Kimi is a safe bet as an F1 pilot unless the car breaks down.	31_esxnli	92_esxnli	newspaper	esxnli
en	neutral	The crisis management goes beyond communication; it is beginning to rub against the core of this bitter olive.	The management of the crisis is only solved with communication	577_esxnli	1730_esxnli	literature	esxnli
en	entailment	Ecological colognes and cosmetics: there is a wide array with all types of natural contents and essences that are not toxic while being respectful to the environment.	You do not have to add toxic products in order to produce colognes and cosmetics.	438_esxnli	1313_esxnli	consumer	esxnli
en	contradiction	The Spanish Challenge has come a little close to the semi-finales of the Luis Vuitton Cup today after defeating two of the rivals competing for the same position, Shosholoza and the Mascalzone Latino-Capitalia Team.	The Desafío Español doesn't beat the Shoshloza or the Mascalzone Latino-Capitalia Team.	760_esxnli	2280_esxnli	celebrity	esxnli
en	entailment	In which the banking debacle will be available on DVD and Blu Ray so that you don’t miss any details.	Economists will watch the collapse of the banks with expectation.	309_esxnli	927_esxnli	economy	esxnli
en	entailment	The company also counts with insurance for vandalism with coverage up to 3000 euros, or free legal defense when, for example, the sentenced person does not comply with the ruling, in the instance that it needs to be enforced in the county court, and when the tenant needs the services of a lawyer or an attorney.	That provides many advantages and benefits to companies.	235_esxnli	705_esxnli	economy	esxnli
en	contradiction	It is the dynamic language of the immigrant child who listens to Spanish being spoken at home and English in the street that makes literary writing a mix, a verbal fusion, the creation of a new language that reflects daily experience, an oral experience transmuted into written experience, and which, therefore, cannot fail to be literary.	child migrants are unable to learn neither Spanish nor English.	547_esxnli	1641_esxnli	literature	esxnli
en	neutral	The example chart shows how to eat bread without counting the amount consumed of the same, presupposing an extra addition to the diet of 80 grams of carbohydrates, resulting in 320 kcal extra per day.	The box with the bread example reflects the additional contribution of carbs in our diet.	441_esxnli	1322_esxnli	consumer	esxnli
en	neutral	It is the dynamic language of the immigrant child who listens to Spanish being spoken at home and English in the street that makes literary writing a mix, a verbal fusion, the creation of a new language that reflects daily experience, an oral experience transmuted into written experience, and which, therefore, cannot fail to be literary.	Migrant children are better equipped for literary creation.	547_esxnli	1640_esxnli	literature	esxnli
en	neutral	The intention of having more than your neighbor would not be diminished, but its growth would be controlled within legality and with taxation in line with the amount of wealth accumulated.	The neighbor pays more taxes than you.	291_esxnli	872_esxnli	economy	esxnli
en	entailment	Nevertheless, if the internal affairs of these nations continue to deteriorate, the forced sale of positions denoted in foreign currencies could lead to strong volatility in the foreign exchange market.	The deterioration is due to the internal realities of the nations.	216_esxnli	646_esxnli	economy	esxnli
en	neutral	The energy contribution of both sweetening substances is similar; both sucrose and fructose contribute four kilocalories per gram.	The use of fructose is healthier than sucrose.	417_esxnli	1249_esxnli	consumer	esxnli
en	contradiction	For Rafaeli the experience was an "adventure."	The experience turned out to be bland.	119_esxnli	356_esxnli	newspaper	esxnli
en	entailment	The bank has losses, and and the government provides it with tons of money so it does not go bankrupt.	The State is weakened by rescuing the bank.	304_esxnli	910_esxnli	economy	esxnli
en	entailment	The plastic that the catheters are made of, for example, is solid at 68 °F; but at the usual body temperature of 98.6°F, it becomes flexible, allowing it to navigate the circulatory system.	It is posible to apply a catheterization without damaging the veins.	451_esxnli	1351_esxnli	consumer	esxnli
en	contradiction	Yes, if they become useful information and the tools to handle this information are very simple and its use is intuitive.	The tools for handling the information must be very complex.	485_esxnli	1453_esxnli	consumer	esxnli
en	contradiction	In other news, Sarko has now begun to carry out accelerated reforms to do away with the social system (starting by fighting against the 35-hour work week) and a welfare state that we could not even dream of here in Spain.	There is no reform against the welfare state	199_esxnli	597_esxnli	economy	esxnli
en	neutral	Standing at the feet of the aerial giant were José Luis Rodríguez Zapatero, the French head of State, Jacques Chirac; the German chancelor, Gerhard Schroeder; the British prime minister, Tony Blair, representing the four Airbus partner countries and co-financiers of the company's giant new baby, the standard version of which has room for 555 passengers (though it can have as many as 853 seats).	The seat in the new Airbus are comfortable.	51_esxnli	152_esxnli	newspaper	esxnli
en	neutral	Although the Bank has maintained home delivery for homeless people, it has had to restrict its activity because of the avalanche of requests for the rest of its services.	Besides the home delivery to people in the streets, the Bank is trying to activate other auxiliary services.	220_esxnli	660_esxnli	economy	esxnli
en	entailment	In the same way as they did in the fine arts, the landscapes and their paintings have succumbed to the impact of progress, in daily life all landscapes are already tourist destinations or virtual construction sites.	Fine arts have succumbed to the impact of Progress.	632_esxnli	1896_esxnli	literature	esxnli
en	neutral	The capital’s city council highlighted the importance of this court decision in the fight against vandalism.	Vandalism is increasingly present in capital cities.	8_esxnli	24_esxnli	newspaper	esxnli
en	entailment	However, the attendee who created the biggest stir during the earliest days of El Rocío was Carmen Martínez-Bordiu, who, visibly relaxed and happy, was accompanied by her son José Ramón and his wife, Marisa, as well as their best friends, including Los del Río and Roberto Federici, with whom Carmen Martínez ended her relationship in November of last year.	The presence of many people caused a commotion, particularly that of Carmen and Martínez-Bordiu.	794_esxnli	2380_esxnli	celebrity	esxnli
en	neutral	Spain’s government agencies progressively release their own open information.	The data released by the public administrations led to many resignations.	413_esxnli	1238_esxnli	consumer	esxnli
en	entailment	The spokesman for the illegalized Batasuna party, Pernando Barrena, warned that the peace process in the Basque Country is "in crisis" and "in a state of blockage" due to the attitude of the Government, which, in its opinion, is using "delay tactics" to avoid starting up the so-called "dialogue table."	The peace process in the Basque Country is not moving forward because of disagreements with the government.	74_esxnli	222_esxnli	newspaper	esxnli
en	entailment	As a consequence, homes’ saving levels will increase to 16.5 %.	The level of savings will be greater	234_esxnli	702_esxnli	economy	esxnli
en	entailment	They should be obtained through processes that do not harm the environment, people’s health, animal wellbeing or plant health. High quality products and a wide variety of food that responds to consumer demand.	We must obtain a wide array of high quality products.	350_esxnli	1048_esxnli	consumer	esxnli
en	neutral	These ones fulfill moderation, they make us happy.	These are good people.	637_esxnli	1910_esxnli	literature	esxnli
en	neutral	The goal of the Tupperware Menu Plan is to provide those who spend the whole day away from home an opportunity to eat healthy and balanced meals, so that they can eat a meal in the office or at work that is as similar as possible to the one they would have at home.	The lunchbox menu includes two courses, dessert and bread.	437_esxnli	1311_esxnli	consumer	esxnli
en	entailment	My father lived many years in Africa and his stay there had a great impact on me.	My father's stay in Africa conditions my life.	711_esxnli	2131_esxnli	celebrity	esxnli
en	contradiction	A long time ago it was understood that it was a powerful anti-democracy tool.	Democracy is strong and solid in the face of any attack.	292_esxnli	876_esxnli	economy	esxnli
en	neutral	Climbing four floors of stairs several times a day is a pain.	You have to go up and down four floors of stairs several times a day.	279_esxnli	836_esxnli	economy	esxnli
en	entailment	In a recording session, things went wrong, as reported by sources close to the production company.	Problems appeared during the recording session	30_esxnli	90_esxnli	newspaper	esxnli
en	entailment	The diplomat made the announcement three days after the president of Colombia, Alvaro Uribe, asked the United States to be stricter in their punishments of extradited drug traffickers, in an unusual rebuke of Washington’s best ally in Latin America.	Álvaro Uribe would punish drug traffickers more harshly.	29_esxnli	85_esxnli	newspaper	esxnli
en	neutral	I guess it was a mistake from the computer or a small mistake, but allow me my warning cry	The mistake was made by an employee	521_esxnli	1562_esxnli	literature	esxnli
en	entailment	He also said that the government's decision would make it possible to return to normality and open the way to national dialogue for both sides to discuss major issues at national level.	Going back to normal will allow the beginning of a national discussion.	75_esxnli	224_esxnli	newspaper	esxnli
en	neutral	In other news, Sarko has now begun to carry out accelerated reforms to do away with the social system (starting by fighting against the 35-hour work week) and a welfare state that we could not even dream of here in Spain.	Reforms will start in the next few days	199_esxnli	595_esxnli	economy	esxnli
en	neutral	In one of this "Thesis on the philosophy of history", Benjamin wrote something about the angel nature of history, this image, "originating" from a Klee painting, apparently had great impact, we must say, since Ferlosio mentions it in her book "On war" and it also comes up in "The man without content" covering other topics.	The angel's nature in history has been mentioned in various books.	525_esxnli	1574_esxnli	literature	esxnli
en	entailment	OK, let's leave it at price.	They have reached an agreement.	633_esxnli	1898_esxnli	literature	esxnli
en	neutral	The passage of time burns. It slowly corrodes people's spirit; many will leave (or have left), and at the end the usual groups from alternative society, such as squatters and others, will take care of the movement.	The usual groups of the alternative society are in charge of the movements which have been abandoned by disheartened people.	515_esxnli	1545_esxnli	literature	esxnli
en	contradiction	In which the banking debacle will be available on DVD and Blu Ray so that you don’t miss any details.	Banks will overcome the current situation, thanks to a capital injection from BCE.	309_esxnli	925_esxnli	economy	esxnli
en	neutral	The fact that we are going back to Brazil to fight for it again makes it even more important.	We will fight for the title of world champion.	82_esxnli	246_esxnli	newspaper	esxnli
en	neutral	It is this set that is now rapidly deflating, imploding after reaching its highest possible level of expansion under the precise historical conditions of today's world.	That group is quickly deflating, because it was not able to adapt to new specific historical conditions of the current world.	170_esxnli	510_esxnli	economy	esxnli
en	contradiction	Therefore, one day he explodes, and on the back of his imagination, reaches a strange island where a handful of monsters make him his king.	The monsters of the imaginary island are republicans.	5_esxnli	14_esxnli	newspaper	esxnli
en	contradiction	Cleaning is much simpler and more thorough and it creates a deep-clean feeling	Cleanliness does not create wide-open feel.	738_esxnli	2212_esxnli	celebrity	esxnli
en	entailment	The Portuguese Banco Espirito Santo is another one of the entities that wants to move into wealth management.	There is more than one banking entity that wants to become a private banking institution like Banco Espirito Santo.	442_esxnli	1324_esxnli	consumer	esxnli
en	contradiction	“Zlatan knows how to defend the ball”, he stated.	Zlatan misses all of the balls.	38_esxnli	114_esxnli	newspaper	esxnli
en	neutral	Christmas went from a party bogged down in the mists of faith to a festival of pleasure and expenses.	To some, Christmas is still a religious holiday.	567_esxnli	1700_esxnli	literature	esxnli
en	contradiction	Standing at the feet of the aerial giant were José Luis Rodríguez Zapatero, the French head of State, Jacques Chirac; the German chancelor, Gerhard Schroeder; the British prime minister, Tony Blair, representing the four Airbus partner countries and co-financiers of the company's giant new baby, the standard version of which has room for 555 passengers (though it can have as many as 853 seats).	No European country has co-financed Airbus’ new plane.	51_esxnli	153_esxnli	newspaper	esxnli
en	neutral	US expert Mark Dow, from Pharo Management, has confirmed to the WSJ that investors are selling Venezuelan debt to avoid further losses after the Dubai crisis, aware that Venezuela’s banking system “is going to implode.”	All Venezuelan debt has been sold.	261_esxnli	783_esxnli	economy	esxnli
en	contradiction	In one of this "Thesis on the philosophy of history", Benjamin wrote something about the angel nature of history, this image, "originating" from a Klee painting, apparently had great impact, we must say, since Ferlosio mentions it in her book "On war" and it also comes up in "The man without content" covering other topics.	Ferlosio has not written any book.	525_esxnli	1573_esxnli	literature	esxnli
en	contradiction	When there is an inexpensive transport base, everything gets awoken more easily.	There is no advantage if the transport base is cheap.	246_esxnli	736_esxnli	economy	esxnli
en	contradiction	He also said that the government's decision would make it possible to return to normality and open the way to national dialogue for both sides to discuss major issues at national level.	The governments’ decision won’t make going back to normal possible.	75_esxnli	223_esxnli	newspaper	esxnli
en	entailment	I was stuck.	I can't move forward.	283_esxnli	848_esxnli	economy	esxnli
en	neutral	Generally speaking there is a climate of insecurity and general economic mistrust. It is, of course, made evident in the real estate market.	The consequences that the real estate market is suffering are caused by the climate of insecurity and general economic mistrust, but these causes are not related.	384_esxnli	1152_esxnli	consumer	esxnli
en	entailment	The net's neutrality is not as much related to the freedom of the Internet as to the struggle of some companies in the Internet world, which are generally not European, to strengthen their power against the main companies that invest in telecommunications networks.	Telecom wars are part of the reason why the Web isn't neutral.	457_esxnli	1371_esxnli	consumer	esxnli
en	neutral	You are very outgoing and open with the fans.	You meet with your fans after each concert.	16_esxnli	46_esxnli	newspaper	esxnli
en	neutral	I also understand the anguish of many citizens crushed by the crisis. I apologize to them for not being able to protect them better, although I will continue to do everything I am capable of.	I think that starting now I will know how to protect them better.	331_esxnli	992_esxnli	economy	esxnli
en	entailment	Therefore, one day he explodes, and on the back of his imagination, reaches a strange island where a handful of monsters make him his king.	He is becoming an imaginary king.	5_esxnli	13_esxnli	newspaper	esxnli
en	entailment	I’d like to generate a debate regarding this issue I can’t stop thinking about.	This issue makes him uncomfortable.	267_esxnli	800_esxnli	economy	esxnli
en	neutral	Nevertheless, if the internal affairs of these nations continue to deteriorate, the forced sale of positions denoted in foreign currencies could lead to strong volatility in the foreign exchange market.	Politicians have to define measures in order to stop deterioration.	216_esxnli	648_esxnli	economy	esxnli
en	neutral	The lead singer of rock band Aerosmith, Steven Tyler, is going through a very difficult time.	News are being written about the moment that Steve Tyler, from the rock band Aerosmith, is going through.	802_esxnli	2406_esxnli	celebrity	esxnli
en	contradiction	The capital’s city council highlighted the importance of this court decision in the fight against vandalism.	According to the city council of the capital, this court ruling has no impact on the fight against vandalism.	8_esxnli	23_esxnli	newspaper	esxnli
en	entailment	The notes of elementary Basque students recover, as of this course, the traditional terminology to boost their effort.	Students will have a more meaningful report of their grades.	73_esxnli	217_esxnli	newspaper	esxnli
en	neutral	He also said that the government's decision would make it possible to return to normality and open the way to national dialogue for both sides to discuss major issues at national level.	He's an expert on this kind of conflict.	75_esxnli	225_esxnli	newspaper	esxnli
en	contradiction	The global crisis also hit ex millionaires in the United States, who are also struggling to stay afloat with mortgage payments.	The American ex millionaires have no problems paying their mortgages.	817_esxnli	2450_esxnli	celebrity	esxnli
en	contradiction	The spokesman for the illegalized Batasuna party, Pernando Barrena, warned that the peace process in the Basque Country is "in crisis" and "in a state of blockage" due to the attitude of the Government, which, in its opinion, is using "delay tactics" to avoid starting up the so-called "dialogue table."	The creation of the party board benefits the Government electorally.	74_esxnli	221_esxnli	newspaper	esxnli
en	contradiction	The instruction was clear: the illness has been massive and the surgery had to be at the level of that massiveness.	The slogan about evil was not very negative	537_esxnli	1611_esxnli	literature	esxnli
en	contradiction	The idea of writing the paper was Joan Costa’s because it fit perfectly with the master’s degree we were studying and, although the origin of the recession was in the UK, and writing this paper was like reminding them of that, they’re very open.	The idea of doing the job was from Pedro Sanchez.	378_esxnli	1133_esxnli	consumer	esxnli
en	neutral	I am going away with the impression of this difference because literature that, at times seems to be a game or infantilized profession, is here revealed, in the greatness of Ferrer Lerín, as the faithful reflection of havoc.	Literature does not look like the honest copy of a ravage because of Ferrer Lerín.	565_esxnli	1695_esxnli	literature	esxnli
en	contradiction	In England there is a type of hybrid pub midway between the bucolic rural pubs, and the boisterous ones in large cities.	In England, there is only one kind of pub	669_esxnli	2006_esxnli	celebrity	esxnli
en	entailment	For anyone who still has doubts about this, here are some facts.	The data clarify doubts.	554_esxnli	1661_esxnli	literature	esxnli
en	contradiction	I was stuck.	I keep going.	283_esxnli	847_esxnli	economy	esxnli
en	contradiction	The main Internet search engine may create a challenge for providers of wireless services such as Sprint and Verizon, as well as for smart phone manufacturers such as Apple.	There is no way to challenge manufacturers of smart phones like Apple.	122_esxnli	365_esxnli	newspaper	esxnli
en	entailment	Generally speaking there is a climate of insecurity and general economic mistrust. It is, of course, made evident in the real estate market.	The real estate market is suffering the consequences of the climate of general insecurity and economic mistrust.	384_esxnli	1150_esxnli	consumer	esxnli
en	contradiction	The plastic that the catheters are made of, for example, is solid at 68 °F; but at the usual body temperature of 98.6°F, it becomes flexible, allowing it to navigate the circulatory system.	The plastic of the catheter gets more consistent and rigid when the temperature turns to around 37 degrees.	451_esxnli	1353_esxnli	consumer	esxnli
en	entailment	For this reason, condom use could never be recommended; because, if it was, it would mean falling even deeper into promoting the horrific vice of fornication, which could be practiced just the same by single and married people, or even by either of the two members of a married couple, without necessarily having to sink to committing the crime of adultery.	Condoms boost people having sex.	24_esxnli	72_esxnli	newspaper	esxnli
en	neutral	As a consequence, homes’ saving levels will increase to 16.5 %.	It is about Spanish households.	234_esxnli	701_esxnli	economy	esxnli
en	contradiction	Interesting link to provide positive guidance for the people’s vote in the next elections.	There was no intention to guide the population's vote in the next elections.	296_esxnli	886_esxnli	economy	esxnli
en	neutral	One day, the sport itself, in the mouth of so many children who are starting to take their first steps, will thank us.	The bulk of the population plays sports.	18_esxnli	52_esxnli	newspaper	esxnli
en	entailment	From now on, it seems to me that it is difficult to talk about Latin American identities because it is something that is in constant flux, in constant dialogue with the artistic layer.	Latin American identity is something difficult to speak about	569_esxnli	1707_esxnli	literature	esxnli
en	neutral	He detects “signs of stagnation” in the inclusion of disabled people in the same spaces as the general population, although he acknowledges “evidences of improvement” in the last few years.	The process of inclusion of handicapped people in areas occupied by the general population has been halted.	431_esxnli	1293_esxnli	consumer	esxnli
en	entailment	The definitive launch of Agyness Deyn (February 16 1986, Manchester), who considers himself a "punk rock" lover-which is made evident by the songs he plays with his music band Lucky Knitwear-took place along with photographers Mert Alas and Marcus Piggot.	Two photographers played a big role in the launch of Agyness Deyn.	812_esxnli	2436_esxnli	celebrity	esxnli
en	contradiction	For anyone who still has doubts about this, here are some facts.	There is no data to clear up the doubts.	554_esxnli	1662_esxnli	literature	esxnli
en	entailment	Later on, you make other unfounded or false statements that I will no longer bother to disprove with sources; but I will tell you—and, in any case, I expect YOU to prove that they are true (at least in some cases, so that we can see that your analysis has some rigor).	The claims that have not yet been debunked by sources.	184_esxnli	552_esxnli	economy	esxnli
en	entailment	The crisis management goes beyond communication; it is beginning to rub against the core of this bitter olive.	The management of the crisis is complicated.	577_esxnli	1729_esxnli	literature	esxnli
en	entailment	The judgment handed down in definitively by Laureano Martínez, presiding judge of the Second Penal court of Almería, charged Amizian, as person who committed a crime against traffic safety, with a fine of twelve euros per day for half a year, as well as revocation of his automobile and motorcycle driver's license for one year and one day.	Amizian was convicted of a traffic offense.	44_esxnli	131_esxnli	newspaper	esxnli
en	neutral	We are in front of a new economic model that requires new tools and concepts.	Economic models change due to society changing.	167_esxnli	501_esxnli	economy	esxnli
en	neutral	Therefore, one day he explodes, and on the back of his imagination, reaches a strange island where a handful of monsters make him his king.	There are coconut trees on the imaginary island.	5_esxnli	15_esxnli	newspaper	esxnli
en	contradiction	Oksana and Mel are looking forward to the album's release, but also the arrival of their first child together.	Oksana and Mel will not release any albums	713_esxnli	2138_esxnli	celebrity	esxnli
en	contradiction	This is a number repeated in neopagan, wiccan, new age and radical feminist literature, although other websites and texts about current witchcraft often talk of 9 million.	The number that appears on websites and texts about witchcraft is 18 million	109_esxnli	325_esxnli	newspaper	esxnli
en	contradiction	But in order to not break the habit, at the time various media saw it as more than a spontaneous reaction from the unexpected Kate during the concert. This is the first that Pete Doherty has offered after leaving the rehabilitation clinic he was admitted to in order to undergo treatment for his drug addiction.	Pete Doherty has a clean court record	786_esxnli	2357_esxnli	celebrity	esxnli
en	neutral	A priority is to strengthen cooperation with our Russian colleagues in this area, including scientific research, technology exchanges, and food processing, as well as agricultural production, Sui said.	Russians know a lot about science and technology.	444_esxnli	1332_esxnli	consumer	esxnli
en	entailment	And the sales of botox, the paralyzing toxin that everyone knows about, are already as high as 1,000 million Dollars a year.	The specialists in aesthetics don’t expect to lose their jobs in the near future.	416_esxnli	1247_esxnli	consumer	esxnli
en	contradiction	In point of fact, the fight against AIDS, malaria and other diseases is one of the United Nations' Millenium Goals set for 2015.	The fight against AIDS, malaria and other diseases was achieved for 2015.	344_esxnli	1030_esxnli	consumer	esxnli
en	entailment	It is the dynamic language of the immigrant child who listens to Spanish being spoken at home and English in the street that makes literary writing a mix, a verbal fusion, the creation of a new language that reflects daily experience, an oral experience transmuted into written experience, and which, therefore, cannot fail to be literary.	Sociolinguistic conditions of an immigrant kid turn into the creation of a new language that reflects their daily experience.	547_esxnli	1639_esxnli	literature	esxnli
en	entailment	The actor from The Departed already expressed in the month of June his wish to strengthen the relationship, but his partner decided to wait until the birth of her child to set a date for the marriage.	The star of The Departed was sure he wanted to marry.	750_esxnli	2249_esxnli	celebrity	esxnli
en	contradiction	Now he wants to propose swimming pools and slides, and by the time January comes around we will get the shakes.	He doesn’t want to install pools and slides.	114_esxnli	341_esxnli	newspaper	esxnli
en	neutral	In addition to the globalization of the labor force, the liberalization of world trade and right-wing fiscal policies, Fukuyama believes that “the villain is technology”: “The benefits provided by the most recent waves of technological innovation have increased disproportionately for the most talented and educated citizens.”	Fukuyama talks about technology.	606_esxnli	1817_esxnli	literature	esxnli
en	neutral	The notes of elementary Basque students recover, as of this course, the traditional terminology to boost their effort.	Change the way primary school students are rated.	73_esxnli	219_esxnli	newspaper	esxnli
en	contradiction	Although, to a lesser degree, you could also feel the crisis somehow, says Luis, 46 years old, while he finishes peeling an eye-catching tangerine.	The crisis has hit Luis especially hard.	202_esxnli	605_esxnli	economy	esxnli
en	contradiction	It is what is known as reassortment: you shuffle the segments the way you would shuffle a deck of cards, and there will always be a mutation that is more successful and replicates more.	There is never a mutation that replicates more than the rest.	373_esxnli	1117_esxnli	consumer	esxnli
en	neutral	In the same way as they did in the fine arts, the landscapes and their paintings have succumbed to the impact of progress, in daily life all landscapes are already tourist destinations or virtual construction sites.	The landscapes and their paintings stand out in the field of fine arts.	632_esxnli	1894_esxnli	literature	esxnli
en	entailment	This mix puts the body on alert and under stress.	It's a mix that the body reacts to.	419_esxnli	1256_esxnli	consumer	esxnli
en	contradiction	I am very pleased to contribute a small amount doing what I love most, Francis said during the presentation of this event, whose funds will go to the association, to fight this serious disease.	Francisco participates in it by doing things he doesn’t like.	723_esxnli	2169_esxnli	celebrity	esxnli
en	entailment	In England there is a type of hybrid pub midway between the bucolic rural pubs, and the boisterous ones in large cities.	Pubs in large English cities are usually very busy.	669_esxnli	2005_esxnli	celebrity	esxnli
en	entailment	One day, the sport itself, in the mouth of so many children who are starting to take their first steps, will thank us.	Many children started playing sports.	18_esxnli	53_esxnli	newspaper	esxnli
en	contradiction	A possible love story between the Argentinian sex symbol from the tennis courts and an actress 26 years his elder, which is keeping the press is his country in great suspense for a few weeks.	The possible love story is of no interest.	810_esxnli	2429_esxnli	celebrity	esxnli
en	entailment	It is what is known as reassortment: you shuffle the segments the way you would shuffle a deck of cards, and there will always be a mutation that is more successful and replicates more.	There is always a mutation that establishes itself	373_esxnli	1118_esxnli	consumer	esxnli
en	contradiction	Depending on what problems we have, we may choose the exercises that are most convenient to us (there are special exercises to reduce your thighs, shape your hips, strengthen your buttocks, eliminate your stomach fat, harden your belly.)	There isn't an exercise for strengthening your buttocks.	730_esxnli	2190_esxnli	celebrity	esxnli
en	contradiction	In most cases, the next step seems to be the natural one in this spiral: physical.	The next step is a psychologist.	538_esxnli	1614_esxnli	literature	esxnli
en	entailment	Police efficacy, judicial pressure as well as social and political mobilization had push the band towards the edge of the abyss of disappearance, without any type of agreement.	The band was about to go defunct for several reasons.	631_esxnli	1891_esxnli	literature	esxnli
en	contradiction	And the sales of botox, the paralyzing toxin that everyone knows about, are already as high as 1,000 million Dollars a year.	Society rejects purely aesthetic treatments without a medical basis.	416_esxnli	1246_esxnli	consumer	esxnli
en	contradiction	From now on, it seems to me that it is difficult to talk about Latin American identities because it is something that is in constant flux, in constant dialogue with the artistic layer.	The Latin American identity is clearly defined.	569_esxnli	1705_esxnli	literature	esxnli
en	neutral	And nevertheless, it is also the only one of the “Mediterranean” cities that conserves that heavenly aura which was the main draw of the Levantine cities.	That city is located in the Valencian community	508_esxnli	1522_esxnli	literature	esxnli
en	contradiction	I am going away with the impression of this difference because literature that, at times seems to be a game or infantilized profession, is here revealed, in the greatness of Ferrer Lerín, as the faithful reflection of havoc.	Because of Ferrer Lerín, literature seems like a game or a childish profession.	565_esxnli	1694_esxnli	literature	esxnli
en	neutral	I keep the image of a victim steeped in guilt as a find from the post of V on the 13th, and the next time I notice that I slip into self-incrimination, I may think in terms of a victim smeared on me to adopt another attitude.	I will never forget the image of the victim stricken with a feeling of guilt.	623_esxnli	1869_esxnli	literature	esxnli
en	entailment	Negotiations to form a national unity government in the ANP were suspended in the wake of this latest wave of violence.	Palestine remains ungoverned.	113_esxnli	339_esxnli	newspaper	esxnli
en	entailment	It is a very long journey and its hard, but you come out of it.	It is hard but it can be done.	35_esxnli	104_esxnli	newspaper	esxnli
en	neutral	In the case of filling a job during the selection periods, the duration of the contract will be the same as the time which the selection or promotion lasts, up to a maximum of three months.	Many jobs will be lost.	335_esxnli	1004_esxnli	consumer	esxnli
en	entailment	But the worst thing is that, while destroying the industrial fabric leads to streamlining and revitalization, destroying the industrial fabric, infrastructures and modes of transportation is in no way helpful in terms of the use of energy resources.	Destroying infrastructures does not benefit the use of energy resources.	198_esxnli	592_esxnli	economy	esxnli
en	entailment	These proportions mean a slight increase in comparison to previous years.	There is an increase compared to previous exercises.	462_esxnli	1385_esxnli	consumer	esxnli
en	contradiction	Water, foods and ecosystems are three aspects of our worldwide welfare so very closely intertwined that they have become decisive for means of subsistence, sustainable development and political stability, Harcharik points out.	Water, food and ecosystems aren't considered part of global well-being.	402_esxnli	1206_esxnli	consumer	esxnli
en	entailment	Britney has enjoyed some quiet family time in Malibu.	Britney and her family have been relaxing in Malibu.	736_esxnli	2207_esxnli	celebrity	esxnli
en	neutral	Philosophy therefore challenges science, but it also challenges all of us who are more or less passively immersed in a world that is largely the result of science and of forms of technology that are offshoots of science.	Philosophy doesn't only question science.	559_esxnli	1675_esxnli	literature	esxnli
en	entailment	In addition to the globalization of the labor force, the liberalization of world trade and right-wing fiscal policies, Fukuyama believes that “the villain is technology”: “The benefits provided by the most recent waves of technological innovation have increased disproportionately for the most talented and educated citizens.”	Technology benefits the part of society with more talent and training.	606_esxnli	1816_esxnli	literature	esxnli
en	contradiction	The blockade, as it has been shown, has only served to harden and perpetuate the dictatorial regime (do not talk to me about the left or the right, gives me laughter, it is a dictatorship, period).	Blockades dissolve dictatorships.	25_esxnli	73_esxnli	newspaper	esxnli
en	neutral	The strength of the unconscious revealed by psychoanalysis and "chaotic" behavior of subatomic matter open to an infinity of probabilities.	The behavior of matter is considered "chaotic" for different types of matter.	589_esxnli	1766_esxnli	literature	esxnli
en	entailment	I am going away with the impression of this difference because literature that, at times seems to be a game or infantilized profession, is here revealed, in the greatness of Ferrer Lerín, as the faithful reflection of havoc.	Ferrer Lerín has put literature in the place it deserves.	565_esxnli	1693_esxnli	literature	esxnli
en	neutral	The plastic that the catheters are made of, for example, is solid at 68 °F; but at the usual body temperature of 98.6°F, it becomes flexible, allowing it to navigate the circulatory system.	Catheterization is a test for coronary diagnosis.	451_esxnli	1352_esxnli	consumer	esxnli
en	contradiction	In order to obtain it, we have a professional team that is in charge of food and makes it a key factor in the integral treatment of the illness.	Food is not a fundamental pillar for integral disease treatment proposed by the professional team.	476_esxnli	1426_esxnli	consumer	esxnli
en	contradiction	The goal of the Tupperware Menu Plan is to provide those who spend the whole day away from home an opportunity to eat healthy and balanced meals, so that they can eat a meal in the office or at work that is as similar as possible to the one they would have at home.	It is impossible to eat in a balanced way outside home.	437_esxnli	1309_esxnli	consumer	esxnli
en	contradiction	But the miracle will be possible if the investment goes beyond the screen.	The collapse is imminent.	362_esxnli	1085_esxnli	consumer	esxnli
